year,market,date_of_goal,revenue,ticket_category,plan_name,ticket_type,hcp_renewal_flag,year_market_target_atp
2025,Fairfield,3/11/25,0,suite,single_day,single_day,0,52.81
2025,Philly/Subaru Park,3/11/25,0,group,single_day,single_day,0,62.2
2025,Minnesota,3/11/25,0,group,homecoming_pass,homecoming_pass,1,41.81
2025,Minnesota,3/11/25,0,group,single_day,single_day,0,41.81
2025,Salt Lake City,3/11/25,61.286271428571453,non_internal,single_day,single_day,0,54.92
2025,Boston/Harvard,3/11/25,59.909589964285715,non_internal,homecoming_pass,homecoming_pass,0,47.87
2025,Chicago,3/11/25,187.52996571428568,group,single_day,single_day,0,44.7
2025,Denver,3/11/25,398.99397321428631,group,homecoming_pass,homecoming_pass,1,51.68
2025,Baltimore,3/11/25,52.608257142857056,group,homecoming_pass,homecoming_pass,1,49.35
2025,Albany,3/11/25,74.079264285714345,group,homecoming_pass,homecoming_pass,1,34.76
2025,Denver,3/11/25,0,non_internal,homecoming_pass,homecoming_pass,0,51.68
2025,Philly/Subaru Park,3/11/25,0,non_internal,single_day,single_day,0,62.2
2025,Salt Lake City,3/11/25,178.2867,group,homecoming_pass,homecoming_pass,1,54.92
2025,Boston/Harvard,3/11/25,59.235083092857167,group,single_day,single_day,0,47.87
2025,Charlotte,3/11/25,107.14285714285714,suite,single_day,single_day,0,38.28
2025,Fairfield,3/11/25,0,non_internal,homecoming_pass,homecoming_pass,0,52.81
2025,Philly/Nova,3/11/25,212.15664522321433,group,homecoming_pass,homecoming_pass,0,42.99
2025,Boston/Harvard,3/11/25,0,suite,single_day,single_day,0,47.87
2025,Charlotte,3/11/25,124.17882399999988,group,single_day,single_day,0,38.28
2025,Philly/Nova,3/11/25,117.50865461785699,group,single_day,single_day,0,42.99
2025,Minnesota,3/11/25,0,non_internal,homecoming_pass,homecoming_pass,0,41.81
2025,San Diego,3/11/25,97.779809142857175,group,single_day,single_day,0,50.33
2025,Chicago,3/11/25,0,group,homecoming_pass,homecoming_pass,1,44.7
2025,Red Bull,3/11/25,0,non_internal,homecoming_pass,homecoming_pass,0,53.26
2025,Red Bull,3/11/25,0,non_internal,single_day,single_day,0,53.26
2025,Chicago,3/11/25,0,group,homecoming_pass,homecoming_pass,0,44.7
2025,Denver,3/11/25,0,group,homecoming_pass,homecoming_pass,0,51.68
2025,Fairfield,3/11/25,51.358775892857139,group,single_day,single_day,0,52.81
2025,San Diego,3/11/25,127.0348711607143,non_internal,single_day,single_day,0,50.33
2025,Boston/Harvard,3/11/25,139.78904325000011,group,homecoming_pass,homecoming_pass,0,47.87
2025,San Diego,3/11/25,2.736729911,non_internal,homecoming_pass,homecoming_pass,0,50.33
2025,Baltimore,3/11/25,87.13011660714281,non_internal,single_day,single_day,0,49.35
2025,Denver,3/11/25,342.85714285714283,suite,single_day,single_day,0,51.68
2025,Kansas City,3/11/25,0,group,single_day,single_day,0,39.42
2025,Baltimore,3/11/25,192.85714285714286,suite,single_day,single_day,0,49.35
2025,Albany,3/11/25,87.083321428571637,group,single_day,single_day,0,34.76
2025,Chicago,3/11/25,0,non_internal,homecoming_pass,homecoming_pass,0,44.7
2025,Fairfield,3/11/25,0,group,homecoming_pass,homecoming_pass,0,52.81
2025,Salt Lake City,3/11/25,175,suite,single_day,single_day,0,54.92
2025,Philly/Nova,3/11/25,21.046382763392881,non_internal,single_day,single_day,0,42.99
2025,Philly/Subaru Park,3/11/25,0,suite,single_day,single_day,0,62.2
2025,Chicago,3/11/25,0,suite,single_day,single_day,0,44.7
2025,Baltimore,3/11/25,24.809607142857171,non_internal,homecoming_pass,homecoming_pass,0,49.35
2025,Kansas City,3/11/25,0,group,homecoming_pass,homecoming_pass,0,39.42
2025,Salt Lake City,3/11/25,50.744170000000068,group,homecoming_pass,homecoming_pass,0,54.92
2025,San Diego,3/11/25,422.03571428571428,group,homecoming_pass,homecoming_pass,1,50.33
2025,Charlotte,3/11/25,83.342607428571426,group,homecoming_pass,homecoming_pass,0,38.28
2025,Denver,3/11/25,230.8870678571428,non_internal,single_day,single_day,0,51.68
2025,Red Bull,3/11/25,0,suite,single_day,single_day,0,53.26
2025,Red Bull,3/11/25,0,group,homecoming_pass,homecoming_pass,0,53.26
2025,Albany,3/11/25,197.71871107142866,non_internal,single_day,single_day,0,34.76
2025,Minnesota,3/11/25,0,group,homecoming_pass,homecoming_pass,0,41.81
2025,Salt Lake City,3/11/25,21.747501428571404,non_internal,homecoming_pass,homecoming_pass,0,54.92
2025,Philly/Nova,3/11/25,0,suite,single_day,single_day,0,42.99
2025,Kansas City,3/11/25,0,group,homecoming_pass,homecoming_pass,1,39.42
2025,Philly/Subaru Park,3/11/25,0,group,homecoming_pass,homecoming_pass,1,62.2
2025,Baltimore,3/11/25,61.429478142857143,group,single_day,single_day,0,49.35
2025,Fairfield,3/11/25,0,group,homecoming_pass,homecoming_pass,1,52.81
2025,Red Bull,3/11/25,0,group,single_day,single_day,0,53.26
2025,Philly/Subaru Park,3/11/25,0,group,homecoming_pass,homecoming_pass,0,62.2
2025,Philly/Subaru Park,3/11/25,0,non_internal,homecoming_pass,homecoming_pass,0,62.2
2025,Kansas City,3/11/25,0,non_internal,homecoming_pass,homecoming_pass,0,39.42
2025,Minnesota,3/11/25,0,suite,single_day,single_day,0,41.81
2025,Boston/Harvard,3/11/25,76.790572857142777,group,homecoming_pass,homecoming_pass,1,47.87
2025,San Diego,3/11/25,350,suite,single_day,single_day,0,50.33
2025,Charlotte,3/11/25,497.25179999999921,group,homecoming_pass,homecoming_pass,1,38.28
2025,Philly/Nova,3/11/25,122.23791249999989,group,homecoming_pass,homecoming_pass,1,42.99
2025,Red Bull,3/11/25,0,group,homecoming_pass,homecoming_pass,1,53.26
2025,Salt Lake City,3/11/25,35.338191142857148,group,single_day,single_day,0,54.92
2025,Minnesota,3/11/25,170.38984821428571,non_internal,single_day,single_day,0,41.81
2025,Boston/Harvard,3/11/25,206.78464717857136,non_internal,single_day,single_day,0,47.87
2025,Charlotte,3/11/25,149.74120799999997,non_internal,single_day,single_day,0,38.28
2025,Kansas City,3/11/25,0,suite,single_day,single_day,0,39.42
2025,Philly/Nova,3/11/25,70.718881741071428,non_internal,homecoming_pass,homecoming_pass,0,42.99
2025,Denver,3/11/25,104.02778428571426,group,single_day,single_day,0,51.68
2025,San Diego,3/12/25,8.210189732,group,homecoming_pass,homecoming_pass,0,50.33
2025,Charlotte,3/12/25,55.561738285714327,non_internal,homecoming_pass,homecoming_pass,0,38.28
2025,Albany,3/12/25,37.512627142857127,non_internal,homecoming_pass,homecoming_pass,0,34.76
2025,Kansas City,3/12/25,0,non_internal,single_day,single_day,0,39.42
2025,Baltimore,3/12/25,74.428821428571482,group,homecoming_pass,homecoming_pass,0,49.35
2025,Albany,3/12/25,85.142857142857139,suite,single_day,single_day,0,34.76
2025,Chicago,3/12/25,234.41245714285677,non_internal,single_day,single_day,0,44.7
2025,Fairfield,3/12/25,143.52653571428553,non_internal,single_day,single_day,0,52.81
2025,Albany,3/12/25,56.268940714285755,group,homecoming_pass,homecoming_pass,0,34.76
2025,Fairfield,3/12/25,0,suite,single_day,single_day,0,52.81
2025,Philly/Subaru Park,3/12/25,0,group,single_day,single_day,0,62.2
2025,Minnesota,3/12/25,0,group,homecoming_pass,homecoming_pass,1,41.81
2025,Minnesota,3/12/25,0,group,single_day,single_day,0,41.81
2025,Salt Lake City,3/12/25,61.286271428571453,non_internal,single_day,single_day,0,54.92
2025,Boston/Harvard,3/12/25,59.909589964285715,non_internal,homecoming_pass,homecoming_pass,0,47.87
2025,Chicago,3/12/25,187.52996571428568,group,single_day,single_day,0,44.7
2025,Denver,3/12/25,398.99397321428631,group,homecoming_pass,homecoming_pass,1,51.68
2025,Baltimore,3/12/25,52.608257142857056,group,homecoming_pass,homecoming_pass,1,49.35
2025,Albany,3/12/25,74.079264285714345,group,homecoming_pass,homecoming_pass,1,34.76
2025,Denver,3/12/25,0,non_internal,homecoming_pass,homecoming_pass,0,51.68
2025,Philly/Subaru Park,3/12/25,0,non_internal,single_day,single_day,0,62.2
2025,Salt Lake City,3/12/25,178.2867,group,homecoming_pass,homecoming_pass,1,54.92
2025,Boston/Harvard,3/12/25,59.235083092857167,group,single_day,single_day,0,47.87
2025,Charlotte,3/12/25,107.14285714285714,suite,single_day,single_day,0,38.28
2025,Fairfield,3/12/25,0,non_internal,homecoming_pass,homecoming_pass,0,52.81
2025,Philly/Nova,3/12/25,212.15664522321433,group,homecoming_pass,homecoming_pass,0,42.99
2025,Boston/Harvard,3/12/25,0,suite,single_day,single_day,0,47.87
2025,Charlotte,3/12/25,124.17882399999988,group,single_day,single_day,0,38.28
2025,Philly/Nova,3/12/25,117.50865461785699,group,single_day,single_day,0,42.99
2025,Minnesota,3/12/25,0,non_internal,homecoming_pass,homecoming_pass,0,41.81
2025,San Diego,3/12/25,97.779809142857175,group,single_day,single_day,0,50.33
2025,Chicago,3/12/25,0,group,homecoming_pass,homecoming_pass,1,44.7
2025,Red Bull,3/12/25,0,non_internal,homecoming_pass,homecoming_pass,0,53.26
2025,Red Bull,3/12/25,0,non_internal,single_day,single_day,0,53.26
2025,Chicago,3/12/25,0,group,homecoming_pass,homecoming_pass,0,44.7
2025,Denver,3/12/25,0,group,homecoming_pass,homecoming_pass,0,51.68
2025,Fairfield,3/12/25,51.358775892857139,group,single_day,single_day,0,52.81
2025,San Diego,3/12/25,127.0348711607143,non_internal,single_day,single_day,0,50.33
2025,Boston/Harvard,3/12/25,139.78904325000011,group,homecoming_pass,homecoming_pass,0,47.87
2025,San Diego,3/12/25,2.736729911,non_internal,homecoming_pass,homecoming_pass,0,50.33
2025,Baltimore,3/12/25,87.13011660714281,non_internal,single_day,single_day,0,49.35
2025,Denver,3/12/25,342.85714285714283,suite,single_day,single_day,0,51.68
2025,Kansas City,3/12/25,0,group,single_day,single_day,0,39.42
2025,Baltimore,3/12/25,192.85714285714286,suite,single_day,single_day,0,49.35
2025,Albany,3/12/25,87.083321428571637,group,single_day,single_day,0,34.76
2025,Chicago,3/12/25,0,non_internal,homecoming_pass,homecoming_pass,0,44.7
2025,Fairfield,3/12/25,0,group,homecoming_pass,homecoming_pass,0,52.81
2025,Salt Lake City,3/12/25,175,suite,single_day,single_day,0,54.92
2025,Philly/Nova,3/12/25,21.046382763392881,non_internal,single_day,single_day,0,42.99
2025,Philly/Subaru Park,3/12/25,0,suite,single_day,single_day,0,62.2
2025,Chicago,3/12/25,0,suite,single_day,single_day,0,44.7
2025,Baltimore,3/12/25,24.809607142857171,non_internal,homecoming_pass,homecoming_pass,0,49.35
2025,Kansas City,3/12/25,0,group,homecoming_pass,homecoming_pass,0,39.42
2025,Salt Lake City,3/12/25,50.744170000000068,group,homecoming_pass,homecoming_pass,0,54.92
2025,San Diego,3/12/25,422.03571428571428,group,homecoming_pass,homecoming_pass,1,50.33
2025,Charlotte,3/12/25,83.342607428571426,group,homecoming_pass,homecoming_pass,0,38.28
2025,Denver,3/12/25,230.8870678571428,non_internal,single_day,single_day,0,51.68
2025,Red Bull,3/12/25,0,suite,single_day,single_day,0,53.26
2025,Red Bull,3/12/25,0,group,homecoming_pass,homecoming_pass,0,53.26
2025,Albany,3/12/25,197.71871107142866,non_internal,single_day,single_day,0,34.76
2025,Minnesota,3/12/25,0,group,homecoming_pass,homecoming_pass,0,41.81
2025,Salt Lake City,3/12/25,21.747501428571404,non_internal,homecoming_pass,homecoming_pass,0,54.92
2025,Philly/Nova,3/12/25,0,suite,single_day,single_day,0,42.99
2025,Kansas City,3/12/25,0,group,homecoming_pass,homecoming_pass,1,39.42
2025,Philly/Subaru Park,3/12/25,0,group,homecoming_pass,homecoming_pass,1,62.2
2025,Baltimore,3/12/25,61.429478142857143,group,single_day,single_day,0,49.35
2025,Fairfield,3/12/25,0,group,homecoming_pass,homecoming_pass,1,52.81
2025,Red Bull,3/12/25,0,group,single_day,single_day,0,53.26
2025,Philly/Subaru Park,3/12/25,0,group,homecoming_pass,homecoming_pass,0,62.2
2025,Philly/Subaru Park,3/12/25,0,non_internal,homecoming_pass,homecoming_pass,0,62.2
2025,Kansas City,3/12/25,0,non_internal,homecoming_pass,homecoming_pass,0,39.42
2025,Minnesota,3/12/25,0,suite,single_day,single_day,0,41.81
2025,Boston/Harvard,3/12/25,76.790572857142777,group,homecoming_pass,homecoming_pass,1,47.87
2025,San Diego,3/12/25,350,suite,single_day,single_day,0,50.33
2025,Charlotte,3/12/25,497.25179999999921,group,homecoming_pass,homecoming_pass,1,38.28
2025,Philly/Nova,3/12/25,122.23791249999989,group,homecoming_pass,homecoming_pass,1,42.99
2025,Red Bull,3/12/25,0,group,homecoming_pass,homecoming_pass,1,53.26
2025,Salt Lake City,3/12/25,35.338191142857148,group,single_day,single_day,0,54.92
2025,Minnesota,3/12/25,170.38984821428571,non_internal,single_day,single_day,0,41.81
2025,Boston/Harvard,3/12/25,206.78464717857136,non_internal,single_day,single_day,0,47.87
2025,Charlotte,3/12/25,149.74120799999997,non_internal,single_day,single_day,0,38.28
2025,Kansas City,3/12/25,0,suite,single_day,single_day,0,39.42
2025,Philly/Nova,3/12/25,70.718881741071428,non_internal,homecoming_pass,homecoming_pass,0,42.99
2025,Denver,3/12/25,104.02778428571426,group,single_day,single_day,0,51.68
2025,San Diego,3/13/25,8.210189732,group,homecoming_pass,homecoming_pass,0,50.33
2025,Charlotte,3/13/25,55.561738285714327,non_internal,homecoming_pass,homecoming_pass,0,38.28
2025,Albany,3/13/25,37.512627142857127,non_internal,homecoming_pass,homecoming_pass,0,34.76
2025,Kansas City,3/13/25,0,non_internal,single_day,single_day,0,39.42
2025,Baltimore,3/13/25,74.428821428571482,group,homecoming_pass,homecoming_pass,0,49.35
2025,Albany,3/13/25,85.142857142857139,suite,single_day,single_day,0,34.76
2025,Chicago,3/13/25,234.41245714285677,non_internal,single_day,single_day,0,44.7
2025,Fairfield,3/13/25,143.52653571428553,non_internal,single_day,single_day,0,52.81
2025,Albany,3/13/25,56.268940714285755,group,homecoming_pass,homecoming_pass,0,34.76
2025,Fairfield,3/13/25,0,suite,single_day,single_day,0,52.81
2025,Philly/Subaru Park,3/13/25,0,group,single_day,single_day,0,62.2
2025,Minnesota,3/13/25,0,group,homecoming_pass,homecoming_pass,1,41.81
2025,Minnesota,3/13/25,0,group,single_day,single_day,0,41.81
2025,Salt Lake City,3/13/25,61.286271428571453,non_internal,single_day,single_day,0,54.92
2025,Boston/Harvard,3/13/25,59.909589964285715,non_internal,homecoming_pass,homecoming_pass,0,47.87
2025,Chicago,3/13/25,187.52996571428568,group,single_day,single_day,0,44.7
2025,Denver,3/13/25,398.99397321428631,group,homecoming_pass,homecoming_pass,1,51.68
2025,Baltimore,3/13/25,52.608257142857056,group,homecoming_pass,homecoming_pass,1,49.35
2025,Albany,3/13/25,74.079264285714345,group,homecoming_pass,homecoming_pass,1,34.76
2025,Denver,3/13/25,0,non_internal,homecoming_pass,homecoming_pass,0,51.68
2025,Philly/Subaru Park,3/13/25,0,non_internal,single_day,single_day,0,62.2
2025,Salt Lake City,3/13/25,178.2867,group,homecoming_pass,homecoming_pass,1,54.92
2025,Boston/Harvard,3/13/25,59.235083092857167,group,single_day,single_day,0,47.87
2025,Charlotte,3/13/25,107.14285714285714,suite,single_day,single_day,0,38.28
2025,Fairfield,3/13/25,0,non_internal,homecoming_pass,homecoming_pass,0,52.81
2025,Philly/Nova,3/13/25,212.15664522321433,group,homecoming_pass,homecoming_pass,0,42.99
2025,Boston/Harvard,3/13/25,0,suite,single_day,single_day,0,47.87
2025,Charlotte,3/13/25,124.17882399999988,group,single_day,single_day,0,38.28
2025,Philly/Nova,3/13/25,117.50865461785699,group,single_day,single_day,0,42.99
2025,Minnesota,3/13/25,0,non_internal,homecoming_pass,homecoming_pass,0,41.81
2025,San Diego,3/13/25,97.779809142857175,group,single_day,single_day,0,50.33
2025,Chicago,3/13/25,0,group,homecoming_pass,homecoming_pass,1,44.7
2025,Red Bull,3/13/25,0,non_internal,homecoming_pass,homecoming_pass,0,53.26
2025,Red Bull,3/13/25,0,non_internal,single_day,single_day,0,53.26
2025,Chicago,3/13/25,0,group,homecoming_pass,homecoming_pass,0,44.7
2025,Denver,3/13/25,0,group,homecoming_pass,homecoming_pass,0,51.68
2025,Fairfield,3/13/25,51.358775892857139,group,single_day,single_day,0,52.81
2025,San Diego,3/13/25,127.0348711607143,non_internal,single_day,single_day,0,50.33
2025,Boston/Harvard,3/13/25,139.78904325000011,group,homecoming_pass,homecoming_pass,0,47.87
2025,San Diego,3/13/25,2.736729911,non_internal,homecoming_pass,homecoming_pass,0,50.33
2025,Baltimore,3/13/25,87.13011660714281,non_internal,single_day,single_day,0,49.35
2025,Denver,3/13/25,342.85714285714283,suite,single_day,single_day,0,51.68
2025,Kansas City,3/13/25,0,group,single_day,single_day,0,39.42
2025,Baltimore,3/13/25,192.85714285714286,suite,single_day,single_day,0,49.35
2025,Albany,3/13/25,87.083321428571637,group,single_day,single_day,0,34.76
2025,Chicago,3/13/25,0,non_internal,homecoming_pass,homecoming_pass,0,44.7
2025,Fairfield,3/13/25,0,group,homecoming_pass,homecoming_pass,0,52.81
2025,Salt Lake City,3/13/25,175,suite,single_day,single_day,0,54.92
2025,Philly/Nova,3/13/25,21.046382763392881,non_internal,single_day,single_day,0,42.99
2025,Philly/Subaru Park,3/13/25,0,suite,single_day,single_day,0,62.2
2025,Chicago,3/13/25,0,suite,single_day,single_day,0,44.7
2025,Baltimore,3/13/25,24.809607142857171,non_internal,homecoming_pass,homecoming_pass,0,49.35
2025,Kansas City,3/13/25,0,group,homecoming_pass,homecoming_pass,0,39.42
2025,Salt Lake City,3/13/25,50.744170000000068,group,homecoming_pass,homecoming_pass,0,54.92
2025,San Diego,3/13/25,422.03571428571428,group,homecoming_pass,homecoming_pass,1,50.33
2025,Charlotte,3/13/25,83.342607428571426,group,homecoming_pass,homecoming_pass,0,38.28
2025,Denver,3/13/25,230.8870678571428,non_internal,single_day,single_day,0,51.68
2025,Red Bull,3/13/25,0,suite,single_day,single_day,0,53.26
2025,Red Bull,3/13/25,0,group,homecoming_pass,homecoming_pass,0,53.26
2025,Albany,3/13/25,197.71871107142866,non_internal,single_day,single_day,0,34.76
2025,Minnesota,3/13/25,0,group,homecoming_pass,homecoming_pass,0,41.81
2025,Salt Lake City,3/13/25,21.747501428571404,non_internal,homecoming_pass,homecoming_pass,0,54.92
2025,Philly/Nova,3/13/25,0,suite,single_day,single_day,0,42.99
2025,Kansas City,3/13/25,0,group,homecoming_pass,homecoming_pass,1,39.42
2025,Philly/Subaru Park,3/13/25,0,group,homecoming_pass,homecoming_pass,1,62.2
2025,Baltimore,3/13/25,61.429478142857143,group,single_day,single_day,0,49.35
2025,Fairfield,3/13/25,0,group,homecoming_pass,homecoming_pass,1,52.81
2025,Red Bull,3/13/25,0,group,single_day,single_day,0,53.26
2025,Philly/Subaru Park,3/13/25,0,group,homecoming_pass,homecoming_pass,0,62.2
2025,Philly/Subaru Park,3/13/25,0,non_internal,homecoming_pass,homecoming_pass,0,62.2
2025,Kansas City,3/13/25,0,non_internal,homecoming_pass,homecoming_pass,0,39.42
2025,Minnesota,3/13/25,0,suite,single_day,single_day,0,41.81
2025,Boston/Harvard,3/13/25,76.790572857142777,group,homecoming_pass,homecoming_pass,1,47.87
2025,San Diego,3/13/25,350,suite,single_day,single_day,0,50.33
2025,Charlotte,3/13/25,497.25179999999921,group,homecoming_pass,homecoming_pass,1,38.28
2025,Philly/Nova,3/13/25,122.23791249999989,group,homecoming_pass,homecoming_pass,1,42.99
2025,Red Bull,3/13/25,0,group,homecoming_pass,homecoming_pass,1,53.26
2025,Salt Lake City,3/13/25,35.338191142857148,group,single_day,single_day,0,54.92
2025,Minnesota,3/13/25,170.38984821428571,non_internal,single_day,single_day,0,41.81
2025,Boston/Harvard,3/13/25,206.78464717857136,non_internal,single_day,single_day,0,47.87
2025,Charlotte,3/13/25,149.74120799999997,non_internal,single_day,single_day,0,38.28
2025,Kansas City,3/13/25,0,suite,single_day,single_day,0,39.42
2025,Philly/Nova,3/13/25,70.718881741071428,non_internal,homecoming_pass,homecoming_pass,0,42.99
2025,Denver,3/13/25,104.02778428571426,group,single_day,single_day,0,51.68
2025,San Diego,3/14/25,8.210189732,group,homecoming_pass,homecoming_pass,0,50.33
2025,Charlotte,3/14/25,55.561738285714327,non_internal,homecoming_pass,homecoming_pass,0,38.28
2025,Albany,3/14/25,37.512627142857127,non_internal,homecoming_pass,homecoming_pass,0,34.76
2025,Kansas City,3/14/25,0,non_internal,single_day,single_day,0,39.42
2025,Baltimore,3/14/25,74.428821428571482,group,homecoming_pass,homecoming_pass,0,49.35
2025,Albany,3/14/25,85.142857142857139,suite,single_day,single_day,0,34.76
2025,Chicago,3/14/25,234.41245714285677,non_internal,single_day,single_day,0,44.7
2025,Fairfield,3/14/25,143.52653571428553,non_internal,single_day,single_day,0,52.81
2025,Albany,3/14/25,56.268940714285755,group,homecoming_pass,homecoming_pass,0,34.76
2025,Fairfield,3/14/25,0,suite,single_day,single_day,0,52.81
2025,Philly/Subaru Park,3/14/25,0,group,single_day,single_day,0,62.2
2025,Minnesota,3/14/25,0,group,homecoming_pass,homecoming_pass,1,41.81
2025,Minnesota,3/14/25,0,group,single_day,single_day,0,41.81
2025,Salt Lake City,3/14/25,61.286271428571453,non_internal,single_day,single_day,0,54.92
2025,Boston/Harvard,3/14/25,59.909589964285715,non_internal,homecoming_pass,homecoming_pass,0,47.87
2025,Chicago,3/14/25,187.52996571428568,group,single_day,single_day,0,44.7
2025,Denver,3/14/25,398.99397321428631,group,homecoming_pass,homecoming_pass,1,51.68
2025,Baltimore,3/14/25,52.608257142857056,group,homecoming_pass,homecoming_pass,1,49.35
2025,Albany,3/14/25,74.079264285714345,group,homecoming_pass,homecoming_pass,1,34.76
2025,Denver,3/14/25,0,non_internal,homecoming_pass,homecoming_pass,0,51.68
2025,Philly/Subaru Park,3/14/25,0,non_internal,single_day,single_day,0,62.2
2025,Salt Lake City,3/14/25,178.2867,group,homecoming_pass,homecoming_pass,1,54.92
2025,Boston/Harvard,3/14/25,59.235083092857167,group,single_day,single_day,0,47.87
2025,Charlotte,3/14/25,107.14285714285714,suite,single_day,single_day,0,38.28
2025,Fairfield,3/14/25,0,non_internal,homecoming_pass,homecoming_pass,0,52.81
2025,Philly/Nova,3/14/25,212.15664522321433,group,homecoming_pass,homecoming_pass,0,42.99
2025,Boston/Harvard,3/14/25,0,suite,single_day,single_day,0,47.87
2025,Charlotte,3/14/25,124.17882399999988,group,single_day,single_day,0,38.28
2025,Philly/Nova,3/14/25,117.50865461785699,group,single_day,single_day,0,42.99
2025,Minnesota,3/14/25,0,non_internal,homecoming_pass,homecoming_pass,0,41.81
2025,San Diego,3/14/25,97.779809142857175,group,single_day,single_day,0,50.33
2025,Chicago,3/14/25,0,group,homecoming_pass,homecoming_pass,1,44.7
2025,Red Bull,3/14/25,0,non_internal,homecoming_pass,homecoming_pass,0,53.26
2025,Red Bull,3/14/25,0,non_internal,single_day,single_day,0,53.26
2025,Chicago,3/14/25,0,group,homecoming_pass,homecoming_pass,0,44.7
2025,Denver,3/14/25,0,group,homecoming_pass,homecoming_pass,0,51.68
2025,Fairfield,3/14/25,51.358775892857139,group,single_day,single_day,0,52.81
2025,San Diego,3/14/25,127.0348711607143,non_internal,single_day,single_day,0,50.33
2025,Boston/Harvard,3/14/25,139.78904325000011,group,homecoming_pass,homecoming_pass,0,47.87
2025,San Diego,3/14/25,2.736729911,non_internal,homecoming_pass,homecoming_pass,0,50.33
2025,Baltimore,3/14/25,87.13011660714281,non_internal,single_day,single_day,0,49.35
2025,Denver,3/14/25,342.85714285714283,suite,single_day,single_day,0,51.68
2025,Kansas City,3/14/25,0,group,single_day,single_day,0,39.42
2025,Baltimore,3/14/25,192.85714285714286,suite,single_day,single_day,0,49.35
2025,Albany,3/14/25,87.083321428571637,group,single_day,single_day,0,34.76
2025,Chicago,3/14/25,0,non_internal,homecoming_pass,homecoming_pass,0,44.7
2025,Fairfield,3/14/25,0,group,homecoming_pass,homecoming_pass,0,52.81
2025,Salt Lake City,3/14/25,175,suite,single_day,single_day,0,54.92
2025,Philly/Nova,3/14/25,21.046382763392881,non_internal,single_day,single_day,0,42.99
2025,Philly/Subaru Park,3/14/25,0,suite,single_day,single_day,0,62.2
2025,Chicago,3/14/25,0,suite,single_day,single_day,0,44.7
2025,Baltimore,3/14/25,24.809607142857171,non_internal,homecoming_pass,homecoming_pass,0,49.35
2025,Kansas City,3/14/25,0,group,homecoming_pass,homecoming_pass,0,39.42
2025,Salt Lake City,3/14/25,50.744170000000068,group,homecoming_pass,homecoming_pass,0,54.92
2025,San Diego,3/14/25,422.03571428571428,group,homecoming_pass,homecoming_pass,1,50.33
2025,Charlotte,3/14/25,83.342607428571426,group,homecoming_pass,homecoming_pass,0,38.28
2025,Denver,3/14/25,230.8870678571428,non_internal,single_day,single_day,0,51.68
2025,Red Bull,3/14/25,0,suite,single_day,single_day,0,53.26
2025,Red Bull,3/14/25,0,group,homecoming_pass,homecoming_pass,0,53.26
2025,Albany,3/14/25,197.71871107142866,non_internal,single_day,single_day,0,34.76
2025,Minnesota,3/14/25,0,group,homecoming_pass,homecoming_pass,0,41.81
2025,Salt Lake City,3/14/25,21.747501428571404,non_internal,homecoming_pass,homecoming_pass,0,54.92
2025,Philly/Nova,3/14/25,0,suite,single_day,single_day,0,42.99
2025,Kansas City,3/14/25,0,group,homecoming_pass,homecoming_pass,1,39.42
2025,Philly/Subaru Park,3/14/25,0,group,homecoming_pass,homecoming_pass,1,62.2
2025,Baltimore,3/14/25,61.429478142857143,group,single_day,single_day,0,49.35
2025,Fairfield,3/14/25,0,group,homecoming_pass,homecoming_pass,1,52.81
2025,Red Bull,3/14/25,0,group,single_day,single_day,0,53.26
2025,Philly/Subaru Park,3/14/25,0,group,homecoming_pass,homecoming_pass,0,62.2
2025,Philly/Subaru Park,3/14/25,0,non_internal,homecoming_pass,homecoming_pass,0,62.2
2025,Kansas City,3/14/25,0,non_internal,homecoming_pass,homecoming_pass,0,39.42
2025,Minnesota,3/14/25,0,suite,single_day,single_day,0,41.81
2025,Boston/Harvard,3/14/25,76.790572857142777,group,homecoming_pass,homecoming_pass,1,47.87
2025,San Diego,3/14/25,350,suite,single_day,single_day,0,50.33
2025,Charlotte,3/14/25,497.25179999999921,group,homecoming_pass,homecoming_pass,1,38.28
2025,Philly/Nova,3/14/25,122.23791249999989,group,homecoming_pass,homecoming_pass,1,42.99
2025,Red Bull,3/14/25,0,group,homecoming_pass,homecoming_pass,1,53.26
2025,Salt Lake City,3/14/25,35.338191142857148,group,single_day,single_day,0,54.92
2025,Minnesota,3/14/25,170.38984821428571,non_internal,single_day,single_day,0,41.81
2025,Boston/Harvard,3/14/25,206.78464717857136,non_internal,single_day,single_day,0,47.87
2025,Charlotte,3/14/25,149.74120799999997,non_internal,single_day,single_day,0,38.28
2025,Kansas City,3/14/25,0,suite,single_day,single_day,0,39.42
2025,Philly/Nova,3/14/25,70.718881741071428,non_internal,homecoming_pass,homecoming_pass,0,42.99
2025,Denver,3/14/25,104.02778428571426,group,single_day,single_day,0,51.68
2025,San Diego,3/15/25,8.210189732,group,homecoming_pass,homecoming_pass,0,50.33
2025,Charlotte,3/15/25,55.561738285714327,non_internal,homecoming_pass,homecoming_pass,0,38.28
2025,Albany,3/15/25,37.512627142857127,non_internal,homecoming_pass,homecoming_pass,0,34.76
2025,Kansas City,3/15/25,0,non_internal,single_day,single_day,0,39.42
2025,Baltimore,3/15/25,74.428821428571482,group,homecoming_pass,homecoming_pass,0,49.35
2025,Albany,3/15/25,85.142857142857139,suite,single_day,single_day,0,34.76
